# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8728346979009269,14.046503626204261,5.02182397029386,-174.94118659180958,1.0,0.0,0.042573136555973765,0.04186070660248144,2.441294632297783,0.12218496131672905
 0.8935915449866687,14.025829259922764,5.019975381697293,-174.89051301243575,1.0,0.0,0.04219116333855354,0.044396881160710056,2.41937898038259,0.12581267002847843
 0.9143140460211886,14.005190726010133,5.018111791865049,-174.84037742901185,1.0,0.0,0.041803558256237314,0.04700403434553091,2.3971405721229657,0.12943088732195324
 0.9350024625738882,13.984587756587159,5.016233433429072,-174.79078438632044,1.0,0.0,0.041410321392307804,0.049681754457233,2.3745794032922296,0.13303889302294797
 0.9556570556263317,13.964020083774633,5.0143405390213065,-174.7417384150747,1.0,0.0,0.04101145314885646,0.052429618652769565,2.351695518834925,0.1366359666094071
 0.9762780855767753,13.943487439693351,5.012433341273695,-174.6932440313465,1.0,0.0,0.040606955102255,0.055247193012529956,2.3284890094196316,0.14022138737692236
 0.9968658122448218,13.922989556464099,5.010512072818186,-174.645305736071,1.0,0.0,0.040196829825370144,0.058134032608860305,2.304960017130014,0.14379443460522018
 1.0174204948761587,13.902526166207672,5.008576966286719,-174.59792801444098,1.0,0.0,0.039781080048662605,0.06108968157632313,2.2811087294382495,0.1473543877248124
 1.0379423921474347,13.88209700104486,5.00662825431124,-174.55111533543084,1.0,0.0,0.039359710277951716,0.0641136731836835,2.2569353846184224,0.15090052648451163
 1.0584317621712374,13.861701793096453,5.004666169523694,-174.50487215121558,1.0,0.0,0.038932725158947454,0.06720552990761129,2.232440270396098,0.15443213111948415
 1.0788888625011703,13.841340274483244,5.002690944556026,-174.45920289662348,1.0,0.0,0.03850013055381186,0.07036476350808794,2.2076237236117535,0.15794848251950033
 1.0993139501370628,13.821012177326025,5.000702812040176,-174.41411198860163,1.0,0.0,0.03806193309268601,0.07359087510550497,2.18248612965215,0.16144886239791398
 1.119707281530275,13.800717233745589,4.998702004608094,-174.36960382569853,1.0,0.0,0.037618140290672265,0.07688335525944276,2.157027927857504,0.16493255346087185
 1.1400691125891231,13.780455175862723,4.9966887548917205,-174.3256827874423,1.0,0.0,0.03716876058752483,0.08024168404911745,2.131249604092867,0.1683988395769659
 1.1603996986844027,13.760225735798223,4.994663295523,-174.28235323387577,1.0,0.0,0.036713803210630454,0.08366533115548214,2.105151697271121,0.1718470059470597
 1.180699294655036,13.74002864567288,4.992625859133878,-174.23961950496428,1.0,0.0,0.03625327829848654,0.08715375594497048,2.0787347973820496,0.1752763392743997
 1.2009681548138338,13.719863637607478,4.990576678356298,-174.19748592004893,1.0,0.0,0.035787197036895306,0.09070640755486926,2.0519995452125572,0.17868612793524274
 1.2212065329533324,13.69973044372282,4.988515985822205,-174.15595677731082,1.0,0.0,0.03531557142920892,0.09432272498030553,2.024946633469557,0.1820756621489633
 1.2414146823517973,13.679628796139689,4.986444014163542,-174.11503635321773,1.0,0.0,0.03483841423451449,0.0980021371628362,1.997576807070806,0.18544423414910904
 1.2615928557792846,13.65955842697888,4.984360996012254,-174.07472890196993,1.0,0.0,0.03435573929276871,0.10174406308062449,1.9698908627448044,0.18879113835391936
 1.2817413055038411,13.639519068361183,4.982267164000285,-174.03503865495907,1.0,0.0,0.03386756138427397,0.10554791184019023,1.9418896501406737,0.19211567153717504
 1.3018602832978026,13.619510452407393,4.98016275075958,-173.99596982020958,1.0,0.0,0.03337389607248708,0.10941308276971864,1.9135740714691931,0.1954171329988621
 1.3219500404442126,13.599532311238296,4.978047988922083,-173.9575265818321,1.0,0.0,0.03287476004968692,0.1133389655139135,1.884945082478325,0.19869482473615066
 1.3420108277433218,13.579584376974688,4.9759231111197355,-173.91971309946197,1.0,0.0,0.03237017056570494,0.1173249401303792,1.8560036897347914,0.20194805161361437
 1.3620428955192359,13.55966638173736,4.973788349984487,-173.88253350775685,1.0,0.0,0.03186014619823509,0.1213703771875169,1.8267509576550105,0.2051761215340037
 1.3820464936266408,13.539778057647098,4.971643938148277,-173.84599191575762,1.0,0.0,0.031344706166816214,0.1254746378639192,1.7971879997939295,0.20837834560855656
 1.4020218714576325,13.5199191368247,4.969490108243052,-173.8100924064284,1.0,0.0,0.03082387091748371,0.12963707404924707,1.76731598662432,0.21155403832672803
 1.4219692779486865,13.500089351390956,4.9673270929007565,-173.77483903604508,1.0,0.0,0.030297661626405795,0.13385702844657435,1.7371361412274267,0.2147025177263537
